paso,id_pedido,estado_anterior,estado_nuevo,evento
4,PED-912,En Reparto,Entregado,PED-912: En Reparto -> Entregado
4,PED-913,En Reparto,Entregado,PED-913: En Reparto -> Entregado
4,PED-914,En Reparto,Entregado,PED-914: En Reparto -> Entregado
4,PED-915,En Reparto,Entregado,PED-915: En Reparto -> Entregado
4,PED-916,En Reparto,Entregado,PED-916: En Reparto -> Entregado
4,PED-917,En Reparto,Entrega Fallida,PED-917: En Reparto -> Entrega Fallida
4,PED-918,En Reparto,Entregado,PED-918: En Reparto -> Entregado
4,PED-919,En Reparto,Entregado,PED-919: En Reparto -> Entregado
4,PED-920,En Bodega,En Bodega,PED-920: En Bodega -> En Bodega
4,PED-921,En Reparto,Entrega Fallida,PED-921: En Reparto -> Entrega Fallida
4,PED-923,En Reparto,Entregado,PED-923: En Reparto -> Entregado
4,PED-924,En Bodega,En Reparto,PED-924: En Bodega -> En Reparto
4,PED-925,En Reparto,Entregado,PED-925: En Reparto -> Entregado
4,PED-926,En Reparto,Entregado,PED-926: En Reparto -> Entregado
4,PED-927,En Reparto,Entregado,PED-927: En Reparto -> Entregado
4,PED-928,En Reparto,Entregado,PED-928: En Reparto -> Entregado
4,PED-929,En Reparto,Entregado,PED-929: En Reparto -> Entregado
4,PED-930,En Bodega,En Reparto,PED-930: En Bodega -> En Reparto
4,PED-931,En Reparto,Entregado,PED-931: En Reparto -> Entregado
4,PED-932,En Reparto,Entregado,PED-932: En Reparto -> Entregado
4,PED-933,En Reparto,Entregado,PED-933: En Reparto -> Entregado
4,PED-934,En Reparto,Entregado,PED-934: En Reparto -> Entregado
4,PED-935,En Reparto,Entrega Fallida,PED-935: En Reparto -> Entrega Fallida
4,PED-936,En Reparto,Entregado,PED-936: En Reparto -> Entregado
4,PED-937,En Reparto,Entregado,PED-937: En Reparto -> Entregado
4,PED-939,En Reparto,Entregado,PED-939: En Reparto -> Entregado
4,PED-940,En Reparto,Entrega Fallida,PED-940: En Reparto -> Entrega Fallida
4,PED-941,En Bodega,En Reparto,PED-941: En Bodega -> En Reparto
4,PED-942,En Reparto,Entregado,PED-942: En Reparto -> Entregado
4,PED-943,En Reparto,Entregado,PED-943: En Reparto -> Entregado
4,PED-945,En Reparto,Entregado,PED-945: En Reparto -> Entregado
4,PED-946,En Reparto,Entrega Fallida,PED-946: En Reparto -> Entrega Fallida
4,PED-947,En Reparto,Entrega Fallida,PED-947: En Reparto -> Entrega Fallida
4,PED-948,En Reparto,Entrega Fallida,PED-948: En Reparto -> Entrega Fallida
4,PED-949,En Reparto,Entregado,PED-949: En Reparto -> Entregado
4,PED-950,En Reparto,Entregado,PED-950: En Reparto -> Entregado
4,PED-951,En Reparto,Entregado,PED-951: En Reparto -> Entregado
4,PED-952,En Reparto,Entregado,PED-952: En Reparto -> Entregado
4,PED-953,En Reparto,Entregado,PED-953: En Reparto -> Entregado
4,PED-954,En Reparto,Entregado,PED-954: En Reparto -> Entregado
4,PED-955,En Bodega,En Reparto,PED-955: En Bodega -> En Reparto
4,PED-956,En Reparto,Entrega Fallida,PED-956: En Reparto -> Entrega Fallida
4,PED-957,En Bodega,En Reparto,PED-957: En Bodega -> En Reparto
4,PED-958,En Reparto,Entrega Fallida,PED-958: En Reparto -> Entrega Fallida
4,PED-959,En Reparto,Entregado,PED-959: En Reparto -> Entregado
4,PED-960,En Reparto,Entregado,PED-960: En Reparto -> Entregado
4,PED-961,En Bodega,En Reparto,PED-961: En Bodega -> En Reparto
4,PED-962,En Reparto,Entrega Fallida,PED-962: En Reparto -> Entrega Fallida
4,PED-963,En Bodega,En Reparto,PED-963: En Bodega -> En Reparto
4,PED-964,En Reparto,Entregado,PED-964: En Reparto -> Entregado
4,PED-965,En Reparto,Entrega Fallida,PED-965: En Reparto -> Entrega Fallida
4,PED-966,En Reparto,Entregado,PED-966: En Reparto -> Entregado
4,PED-968,En Reparto,Entregado,PED-968: En Reparto -> Entregado
4,PED-970,En Bodega,En Reparto,PED-970: En Bodega -> En Reparto
4,PED-971,En Reparto,Entregado,PED-971: En Reparto -> Entregado
4,PED-972,En Reparto,Entrega Fallida,PED-972: En Reparto -> Entrega Fallida
4,PED-973,En Bodega,En Reparto,PED-973: En Bodega -> En Reparto
4,PED-974,En Reparto,Entregado,PED-974: En Reparto -> Entregado
4,PED-975,En Reparto,Entregado,PED-975: En Reparto -> Entregado
4,PED-976,En Reparto,Entregado,PED-976: En Reparto -> Entregado
4,PED-977,En Bodega,En Reparto,PED-977: En Bodega -> En Reparto
4,PED-978,En Reparto,Entregado,PED-978: En Reparto -> Entregado
4,PED-979,En Reparto,Entregado,PED-979: En Reparto -> Entregado
4,PED-980,En Reparto,Entregado,PED-980: En Reparto -> Entregado
4,PED-981,En Reparto,Entregado,PED-981: En Reparto -> Entregado
4,PED-982,En Reparto,Entregado,PED-982: En Reparto -> Entregado
4,PED-983,En Reparto,Entregado,PED-983: En Reparto -> Entregado
4,PED-984,En Reparto,Entregado,PED-984: En Reparto -> Entregado
4,PED-985,En Reparto,Entregado,PED-985: En Reparto -> Entregado
4,PED-986,En Reparto,Entregado,PED-986: En Reparto -> Entregado
4,PED-987,En Reparto,Entregado,PED-987: En Reparto -> Entregado
4,PED-989,En Reparto,Entregado,PED-989: En Reparto -> Entregado
4,PED-990,En Reparto,Entregado,PED-990: En Reparto -> Entregado
4,PED-991,En Reparto,Entregado,PED-991: En Reparto -> Entregado
4,PED-992,En Reparto,Entregado,PED-992: En Reparto -> Entregado
4,PED-993,En Reparto,Entrega Fallida,PED-993: En Reparto -> Entrega Fallida
4,PED-994,En Reparto,Entregado,PED-994: En Reparto -> Entregado
4,PED-995,En Reparto,Entregado,PED-995: En Reparto -> Entregado
4,PED-996,En Reparto,Entregado,PED-996: En Reparto -> Entregado
4,PED-997,En Bodega,En Reparto,PED-997: En Bodega -> En Reparto
4,PED-998,En Reparto,Entregado,PED-998: En Reparto -> Entregado
4,PED-999,En Reparto,Entregado,PED-999: En Reparto -> Entregado
4,PED-1000,En Reparto,Entregado,PED-1000: En Reparto -> Entregado
5,PED-003,Entrega Fallida,Devuelto,PED-003: Entrega Fallida -> Devuelto
5,PED-007,En Reparto,Entregado,PED-007: En Reparto -> Entregado
5,PED-008,En Reparto,Entregado,PED-008: En Reparto -> Entregado
5,PED-009,En Reparto,Entregado,PED-009: En Reparto -> Entregado
5,PED-010,Entrega Fallida,Devuelto,PED-010: Entrega Fallida -> Devuelto
5,PED-012,En Reparto,Entregado,PED-012: En Reparto -> Entregado
5,PED-014,Entrega Fallida,Devuelto,PED-014: Entrega Fallida -> Devuelto
5,PED-016,Entrega Fallida,En Reparto,PED-016: Entrega Fallida -> En Reparto
5,PED-019,Entrega Fallida,En Reparto,PED-019: Entrega Fallida -> En Reparto
5,PED-027,Entrega Fallida,Devuelto,PED-027: Entrega Fallida -> Devuelto
5,PED-028,Entrega Fallida,Devuelto,PED-028: Entrega Fallida -> Devuelto
5,PED-035,En Reparto,Entrega Fallida,PED-035: En Reparto -> Entrega Fallida
5,PED-037,Entrega Fallida,En Reparto,PED-037: Entrega Fallida -> En Reparto
5,PED-038,En Reparto,Entregado,PED-038: En Reparto -> Entregado
5,PED-042,En Bodega,En Reparto,PED-042: En Bodega -> En Reparto
5,PED-043,Entrega Fallida,Devuelto,PED-043: Entrega Fallida -> Devuelto
5,PED-047,En Reparto,Entregado,PED-047: En Reparto -> Entregado
5,PED-048,En Reparto,Entregado,PED-048: En Reparto -> Entregado
5,PED-059,En Reparto,Entregado,PED-059: En Reparto -> Entregado
5,PED-061,Entrega Fallida,Devuelto,PED-061: Entrega Fallida -> Devuelto
5,PED-069,En Reparto,Entregado,PED-069: En Reparto -> Entregado
5,PED-070,En Reparto,Entregado,PED-070: En Reparto -> Entregado
5,PED-081,En Reparto,Entregado,PED-081: En Reparto -> Entregado
5,PED-082,En Reparto,Entregado,PED-082: En Reparto -> Entregado
5,PED-091,En Reparto,Entrega Fallida,PED-091: En Reparto -> Entrega Fallida
5,PED-092,En Reparto,Entregado,PED-092: En Reparto -> Entregado
5,PED-095,En Reparto,Entregado,PED-095: En Reparto -> Entregado
5,PED-097,Entrega Fallida,En Reparto,PED-097: Entrega Fallida -> En Reparto
5,PED-100,Entrega Fallida,Devuelto,PED-100: Entrega Fallida -> Devuelto
5,PED-105,En Reparto,Entrega Fallida,PED-105: En Reparto -> Entrega Fallida
5,PED-111,En Reparto,Entregado,PED-111: En Reparto -> Entregado
5,PED-112,En Reparto,Entregado,PED-112: En Reparto -> Entregado
5,PED-113,En Reparto,Entregado,PED-113: En Reparto -> Entregado
5,PED-120,En Reparto,Entregado,PED-120: En Reparto -> Entregado
5,PED-121,En Reparto,Entregado,PED-121: En Reparto -> Entregado
5,PED-124,Entrega Fallida,En Reparto,PED-124: Entrega Fallida -> En Reparto
5,PED-126,En Reparto,Entrega Fallida,PED-126: En Reparto -> Entrega Fallida
5,PED-134,En Reparto,Entregado,PED-134: En Reparto -> Entregado
5,PED-135,Entrega Fallida,En Reparto,PED-135: Entrega Fallida -> En Reparto
5,PED-137,En Reparto,Entrega Fallida,PED-137: En Reparto -> Entrega Fallida
5,PED-140,En Reparto,Entregado,PED-140: En Reparto -> Entregado
5,PED-144,En Reparto,Entregado,PED-144: En Reparto -> Entregado
5,PED-148,Entrega Fallida,En Reparto,PED-148: Entrega Fallida -> En Reparto
5,PED-149,Entrega Fallida,En Reparto,PED-149: Entrega Fallida -> En Reparto
5,PED-150,En Reparto,Entregado,PED-150: En Reparto -> Entregado
5,PED-155,En Bodega,En Reparto,PED-155: En Bodega -> En Reparto
5,PED-159,Entrega Fallida,En Reparto,PED-159: Entrega Fallida -> En Reparto
5,PED-164,Entrega Fallida,Devuelto,PED-164: Entrega Fallida -> Devuelto
5,PED-169,Entrega Fallida,En Reparto,PED-169: Entrega Fallida -> En Reparto
5,PED-172,En Reparto,Entrega Fallida,PED-172: En Reparto -> Entrega Fallida
5,PED-179,Entrega Fallida,Devuelto,PED-179: Entrega Fallida -> Devuelto
5,PED-180,En Reparto,Entregado,PED-180: En Reparto -> Entregado
5,PED-181,En Reparto,Entrega Fallida,PED-181: En Reparto -> Entrega Fallida
5,PED-187,Entrega Fallida,En Reparto,PED-187: Entrega Fallida -> En Reparto
5,PED-190,En Bodega,En Bodega,PED-190: En Bodega -> En Bodega
5,PED-194,En Reparto,Entregado,PED-194: En Reparto -> Entregado
5,PED-195,En Reparto,Entrega Fallida,PED-195: En Reparto -> Entrega Fallida
5,PED-197,Entrega Fallida,Devuelto,PED-197: Entrega Fallida -> Devuelto
5,PED-198,En Reparto,Entregado,PED-198: En Reparto -> Entregado
5,PED-199,Entrega Fallida,Devuelto,PED-199: Entrega Fallida -> Devuelto
5,PED-200,Entrega Fallida,En Reparto,PED-200: Entrega Fallida -> En Reparto
5,PED-201,En Reparto,Entrega Fallida,PED-201: En Reparto -> Entrega Fallida
5,PED-202,En Bodega,En Reparto,PED-202: En Bodega -> En Reparto
5,PED-204,En Reparto,Entrega Fallida,PED-204: En Reparto -> Entrega Fallida
5,PED-206,En Reparto,Entregado,PED-206: En Reparto -> Entregado
5,PED-209,En Reparto,Entregado,PED-209: En Reparto -> Entregado
5,PED-210,Entrega Fallida,En Reparto,PED-210: Entrega Fallida -> En Reparto
5,PED-213,Entrega Fallida,Devuelto,PED-213: Entrega Fallida -> Devuelto
5,PED-215,Entrega Fallida,En Reparto,PED-215: Entrega Fallida -> En Reparto
5,PED-220,En Bodega,En Reparto,PED-220: En Bodega -> En Reparto
5,PED-221,Entrega Fallida,Devuelto,PED-221: Entrega Fallida -> Devuelto
5,PED-223,Entrega Fallida,Devuelto,PED-223: Entrega Fallida -> Devuelto
5,PED-225,En Bodega,En Reparto,PED-225: En Bodega -> En Reparto
5,PED-229,Entrega Fallida,Devuelto,PED-229: Entrega Fallida -> Devuelto
5,PED-233,En Reparto,Entregado,PED-233: En Reparto -> Entregado
5,PED-234,Entrega Fallida,En Reparto,PED-234: Entrega Fallida -> En Reparto
5,PED-235,Entrega Fallida,Devuelto,PED-235: Entrega Fallida -> Devuelto
5,PED-236,En Reparto,Entregado,PED-236: En Reparto -> Entregado
5,PED-238,Entrega Fallida,En Reparto,PED-238: Entrega Fallida -> En Reparto
5,PED-240,En Bodega,En Reparto,PED-240: En Bodega -> En Reparto
5,PED-243,En Reparto,Entregado,PED-243: En Reparto -> Entregado
5,PED-245,En Reparto,Entregado,PED-245: En Reparto -> Entregado
5,PED-248,Entrega Fallida,En Reparto,PED-248: Entrega Fallida -> En Reparto
5,PED-249,Entrega Fallida,Devuelto,PED-249: Entrega Fallida -> Devuelto
5,PED-256,Entrega Fallida,Devuelto,PED-256: Entrega Fallida -> Devuelto
5,PED-257,Entrega Fallida,Devuelto,PED-257: Entrega Fallida -> Devuelto
5,PED-259,Entrega Fallida,En Reparto,PED-259: Entrega Fallida -> En Reparto
5,PED-265,Entrega Fallida,En Reparto,PED-265: Entrega Fallida -> En Reparto
5,PED-268,En Reparto,Entregado,PED-268: En Reparto -> Entregado
5,PED-272,Entrega Fallida,En Reparto,PED-272: Entrega Fallida -> En Reparto
5,PED-274,Entrega Fallida,Devuelto,PED-274: Entrega Fallida -> Devuelto
5,PED-275,En Reparto,Entrega Fallida,PED-275: En Reparto -> Entrega Fallida
5,PED-277,Entrega Fallida,En Reparto,PED-277: Entrega Fallida -> En Reparto
5,PED-280,En Reparto,Entregado,PED-280: En Reparto -> Entregado
5,PED-282,Entrega Fallida,En Reparto,PED-282: Entrega Fallida -> En Reparto
5,PED-287,En Reparto,Entregado,PED-287: En Reparto -> Entregado
5,PED-289,Entrega Fallida,Devuelto,PED-289: Entrega Fallida -> Devuelto
5,PED-293,En Reparto,Entregado,PED-293: En Reparto -> Entregado
5,PED-301,Entrega Fallida,Devuelto,PED-301: Entrega Fallida -> Devuelto
5,PED-303,Entrega Fallida,En Reparto,PED-303: Entrega Fallida -> En Reparto
5,PED-305,Entrega Fallida,En Reparto,PED-305: Entrega Fallida -> En Reparto
5,PED-307,Entrega Fallida,Devuelto,PED-307: Entrega Fallida -> Devuelto
5,PED-310,En Reparto,Entrega Fallida,PED-310: En Reparto -> Entrega Fallida
5,PED-311,En Reparto,Entrega Fallida,PED-311: En Reparto -> Entrega Fallida
5,PED-313,En Reparto,Entregado,PED-313: En Reparto -> Entregado
5,PED-316,Entrega Fallida,En Reparto,PED-316: Entrega Fallida -> En Reparto
5,PED-320,Entrega Fallida,Devuelto,PED-320: Entrega Fallida -> Devuelto
5,PED-321,Entrega Fallida,Devuelto,PED-321: Entrega Fallida -> Devuelto
5,PED-325,Entrega Fallida,Devuelto,PED-325: Entrega Fallida -> Devuelto
5,PED-327,Entrega Fallida,Devuelto,PED-327: Entrega Fallida -> Devuelto
5,PED-330,En Reparto,Entregado,PED-330: En Reparto -> Entregado
5,PED-334,Entrega Fallida,Devuelto,PED-334: Entrega Fallida -> Devuelto
5,PED-335,Entrega Fallida,Devuelto,PED-335: Entrega Fallida -> Devuelto
5,PED-337,En Reparto,Entregado,PED-337: En Reparto -> Entregado
5,PED-338,Entrega Fallida,Devuelto,PED-338: Entrega Fallida -> Devuelto
5,PED-345,En Reparto,Entrega Fallida,PED-345: En Reparto -> Entrega Fallida
5,PED-346,En Reparto,Entregado,PED-346: En Reparto -> Entregado
5,PED-348,Entrega Fallida,En Reparto,PED-348: Entrega Fallida -> En Reparto
5,PED-352,Entrega Fallida,Devuelto,PED-352: Entrega Fallida -> Devuelto
5,PED-354,En Reparto,Entrega Fallida,PED-354: En Reparto -> Entrega Fallida
5,PED-356,En Bodega,En Bodega,PED-356: En Bodega -> En Bodega
5,PED-362,En Reparto,Entregado,PED-362: En Reparto -> Entregado
5,PED-370,Entrega Fallida,Devuelto,PED-370: Entrega Fallida -> Devuelto
5,PED-371,En Reparto,Entregado,PED-371: En Reparto -> Entregado
5,PED-372,Entrega Fallida,Devuelto,PED-372: Entrega Fallida -> Devuelto
5,PED-374,En Reparto,Entregado,PED-374: En Reparto -> Entregado
5,PED-375,En Reparto,Entregado,PED-375: En Reparto -> Entregado
5,PED-379,En Reparto,Entregado,PED-379: En Reparto -> Entregado
5,PED-383,Entrega Fallida,Devuelto,PED-383: Entrega Fallida -> Devuelto
5,PED-385,En Reparto,Entregado,PED-385: En Reparto -> Entregado
5,PED-387,En Reparto,Entregado,PED-387: En Reparto -> Entregado
5,PED-389,En Reparto,Entrega Fallida,PED-389: En Reparto -> Entrega Fallida
5,PED-390,Entrega Fallida,En Reparto,PED-390: Entrega Fallida -> En Reparto
5,PED-391,En Reparto,Entrega Fallida,PED-391: En Reparto -> Entrega Fallida
5,PED-398,Entrega Fallida,Devuelto,PED-398: Entrega Fallida -> Devuelto
5,PED-399,Entrega Fallida,En Reparto,PED-399: Entrega Fallida -> En Reparto
5,PED-402,Entrega Fallida,En Reparto,PED-402: Entrega Fallida -> En Reparto
5,PED-405,En Reparto,Entregado,PED-405: En Reparto -> Entregado
5,PED-409,En Reparto,Entregado,PED-409: En Reparto -> Entregado
5,PED-411,Entrega Fallida,En Reparto,PED-411: Entrega Fallida -> En Reparto
5,PED-414,Entrega Fallida,Devuelto,PED-414: Entrega Fallida -> Devuelto
5,PED-416,Entrega Fallida,En Reparto,PED-416: Entrega Fallida -> En Reparto
5,PED-422,Entrega Fallida,Devuelto,PED-422: Entrega Fallida -> Devuelto
5,PED-427,En Reparto,Entregado,PED-427: En Reparto -> Entregado
5,PED-442,En Reparto,Entregado,PED-442: En Reparto -> Entregado
5,PED-447,En Reparto,Entregado,PED-447: En Reparto -> Entregado
5,PED-453,Entrega Fallida,Devuelto,PED-453: Entrega Fallida -> Devuelto
5,PED-457,En Reparto,Entregado,PED-457: En Reparto -> Entregado
5,PED-458,En Reparto,Entregado,PED-458: En Reparto -> Entregado
5,PED-459,Entrega Fallida,En Reparto,PED-459: Entrega Fallida -> En Reparto
5,PED-463,En Reparto,Entregado,PED-463: En Reparto -> Entregado
5,PED-468,En Reparto,Entrega Fallida,PED-468: En Reparto -> Entrega Fallida
5,PED-471,En Reparto,Entregado,PED-471: En Reparto -> Entregado
5,PED-475,En Reparto,Entrega Fallida,PED-475: En Reparto -> Entrega Fallida
5,PED-486,En Bodega,En Reparto,PED-486: En Bodega -> En Reparto
5,PED-489,Entrega Fallida,En Reparto,PED-489: Entrega Fallida -> En Reparto
5,PED-490,En Reparto,Entregado,PED-490: En Reparto -> Entregado
5,PED-494,En Bodega,En Bodega,PED-494: En Bodega -> En Bodega
5,PED-501,En Reparto,Entregado,PED-501: En Reparto -> Entregado
5,PED-505,En Reparto,Entregado,PED-505: En Reparto -> Entregado
5,PED-508,En Reparto,Entregado,PED-508: En Reparto -> Entregado
5,PED-517,En Reparto,Entrega Fallida,PED-517: En Reparto -> Entrega Fallida
5,PED-518,En Reparto,Entregado,PED-518: En Reparto -> Entregado
5,PED-520,Entrega Fallida,En Reparto,PED-520: Entrega Fallida -> En Reparto
5,PED-523,Entrega Fallida,En Reparto,PED-523: Entrega Fallida -> En Reparto
5,PED-526,Entrega Fallida,Devuelto,PED-526: Entrega Fallida -> Devuelto
5,PED-534,En Reparto,Entregado,PED-534: En Reparto -> Entregado
5,PED-543,En Reparto,Entregado,PED-543: En Reparto -> Entregado
5,PED-547,En Reparto,Entregado,PED-547: En Reparto -> Entregado
5,PED-553,Entrega Fallida,En Reparto,PED-553: Entrega Fallida -> En Reparto
5,PED-554,Entrega Fallida,Devuelto,PED-554: Entrega Fallida -> Devuelto
5,PED-557,En Bodega,En Reparto,PED-557: En Bodega -> En Reparto
5,PED-563,Entrega Fallida,En Reparto,PED-563: Entrega Fallida -> En Reparto
5,PED-564,En Bodega,En Reparto,PED-564: En Bodega -> En Reparto
5,PED-566,En Reparto,Entregado,PED-566: En Reparto -> Entregado
5,PED-572,Entrega Fallida,Devuelto,PED-572: Entrega Fallida -> Devuelto
5,PED-580,Entrega Fallida,Devuelto,PED-580: Entrega Fallida -> Devuelto
5,PED-582,Entrega Fallida,En Reparto,PED-582: Entrega Fallida -> En Reparto
5,PED-583,En Reparto,Entrega Fallida,PED-583: En Reparto -> Entrega Fallida
5,PED-585,En Reparto,Entregado,PED-585: En Reparto -> Entregado
5,PED-586,Entrega Fallida,Devuelto,PED-586: Entrega Fallida -> Devuelto
5,PED-587,Entrega Fallida,En Reparto,PED-587: Entrega Fallida -> En Reparto
5,PED-590,En Reparto,Entregado,PED-590: En Reparto -> Entregado
5,PED-595,En Bodega,En Reparto,PED-595: En Bodega -> En Reparto
5,PED-596,En Reparto,Entregado,PED-596: En Reparto -> Entregado
5,PED-597,En Reparto,Entregado,PED-597: En Reparto -> Entregado
5,PED-599,En Reparto,Entregado,PED-599: En Reparto -> Entregado
5,PED-602,En Reparto,Entregado,PED-602: En Reparto -> Entregado
5,PED-604,Entrega Fallida,Devuelto,PED-604: Entrega Fallida -> Devuelto
5,PED-608,Entrega Fallida,En Reparto,PED-608: Entrega Fallida -> En Reparto
5,PED-610,En Bodega,En Reparto,PED-610: En Bodega -> En Reparto
5,PED-612,En Reparto,Entregado,PED-612: En Reparto -> Entregado
5,PED-616,En Bodega,En Bodega,PED-616: En Bodega -> En Bodega
5,PED-618,Entrega Fallida,En Reparto,PED-618: Entrega Fallida -> En Reparto
5,PED-619,En Reparto,Entrega Fallida,PED-619: En Reparto -> Entrega Fallida
5,PED-621,Entrega Fallida,En Reparto,PED-621: Entrega Fallida -> En Reparto
5,PED-622,Entrega Fallida,En Reparto,PED-622: Entrega Fallida -> En Reparto
5,PED-624,Entrega Fallida,Devuelto,PED-624: Entrega Fallida -> Devuelto
5,PED-631,Entrega Fallida,En Reparto,PED-631: Entrega Fallida -> En Reparto
5,PED-632,Entrega Fallida,Devuelto,PED-632: Entrega Fallida -> Devuelto
5,PED-633,En Reparto,Entrega Fallida,PED-633: En Reparto -> Entrega Fallida
5,PED-636,En Reparto,Entregado,PED-636: En Reparto -> Entregado
5,PED-639,Entrega Fallida,En Reparto,PED-639: Entrega Fallida -> En Reparto
5,PED-640,En Reparto,Entregado,PED-640: En Reparto -> Entregado
5,PED-649,En Reparto,Entregado,PED-649: En Reparto -> Entregado
5,PED-652,Entrega Fallida,En Reparto,PED-652: Entrega Fallida -> En Reparto
5,PED-653,En Reparto,Entregado,PED-653: En Reparto -> Entregado
